OBJECTID,AQI,Category,ResponsiblePollutant,PollenCount,PollenType,PollenDescription,ReportDateTime,Date,Week,Month,DayOfWeek,AQI_Level,Pollen_Level
8398,21,Good,PM2.5,1,Ragweed,Slight,10/30/2002 6:00,10/30/2002,44,10,Wednesday,Good,Low
8399,56,Moderate,PM2.5,1,Ragweed,Slight,10/29/2002 6:00,10/29/2002,44,10,Tuesday,Moderate,Low
8400,58,Moderate,PM2.5,1,Ragweed,Slight,10/28/2002 6:00,10/28/2002,44,10,Monday,Moderate,Low
8401,65,Moderate,PM2.5,1,Ragweed,Slight,10/25/2002 5:00,10/25/2002,43,10,Friday,Moderate,Low
8402,55,Moderate,PM2.5,1,Ragweed,Slight,10/24/2002 5:00,10/24/2002,43,10,Thursday,Moderate,Low
8403,43,Good,PM2.5,1,Ragweed,Slight,10/23/2002 5:00,10/23/2002,43,10,Wednesday,Good,Low
8404,40,Good,PM2.5,1,Ragweed,Slight,10/22/2002 5:00,10/22/2002,43,10,Tuesday,Good,Low
8405,50,Good,PM2.5,1,Ragweed,Slight,10/21/2002 5:00,10/21/2002,43,10,Monday,Good,Low
8406,43,Good,PM2.5,1,Ragweed,Slight,10/18/2002 5:00,10/18/2002,42,10,Friday,Good,Low
8407,49,Good,PM2.5,2,Ragweed,Slight,10/17/2002 5:00,10/17/2002,42,10,Thursday,Good,Low
8408,49,Good,PM2.5,1,Ragweed,Slight,10/16/2002 5:00,10/16/2002,42,10,Wednesday,Good,Low
8409,35,Good,PM2.5,1,Ragweed,Slight,10/15/2002 5:00,10/15/2002,42,10,Tuesday,Good,Low
8410,33,Good,PM2.5,1,Ragweed,Slight,10/14/2002 5:00,10/14/2002,42,10,Monday,Good,Low
8411,67,Moderate,PM2.5,1,Ragweed,Slight,10/11/2002 5:00,10/11/2002,41,10,Friday,Moderate,Low
8412,67,Moderate,PM2.5,1,Ragweed,Slight,10/10/2002 5:00,10/10/2002,41,10,Thursday,Moderate,Low
8413,48,Good,PM2.5,2,Ragweed,Slight,10/9/2002 5:00,10/9/2002,41,10,Wednesday,Good,Low
8414,37,Good,PM2.5,2,Ragweed,Slight,10/8/2002 5:00,10/8/2002,41,10,Tuesday,Good,Low
8415,36,Good,PM2.5,2,Ragweed,Slight,10/7/2002 5:00,10/7/2002,41,10,Monday,Good,Low
8416,46,Good,PM2.5,17,Ragweed,Heavy,10/4/2002 5:00,10/4/2002,40,10,Friday,Good,High
8417,32,Good,PM2.5,25,Ragweed,Heavy,10/3/2002 5:00,10/3/2002,40,10,Thursday,Good,High
8418,36,Good,PM2.5,5,Ragweed,Slight,10/2/2002 5:00,10/2/2002,40,10,Wednesday,Good,Low
8419,69,Moderate,PM2.5,43,Ragweed,Extremely Heavy,10/1/2002 5:00,10/1/2002,40,10,Tuesday,Moderate,Very High
8420,71,Moderate,PM2.5,5,Ragweed,Slight,9/30/2002 5:00,9/30/2002,40,9,Monday,Moderate,Low
8423,52,Moderate,PM2.5,1,Ragweed,Slight,9/27/2002 5:00,9/27/2002,39,9,Friday,Moderate,Low
8424,66,Moderate,PM2.5,1,Ragweed,Slight,9/26/2002 5:00,9/26/2002,39,9,Thursday,Moderate,Low
8425,52,Moderate,PM2.5,5,Ragweed,Slight,9/25/2002 5:00,9/25/2002,39,9,Wednesday,Moderate,Low
8426,35,Good,Ozone 8-hr,11,Ragweed,Moderate,9/24/2002 5:00,9/24/2002,39,9,Tuesday,Good,Moderate
8427,52,Moderate,PM2.5,1,Ragweed,Slight,9/23/2002 5:00,9/23/2002,39,9,Monday,Moderate,Low
8430,87,Moderate,PM2.5,3,Ragweed,Slight,9/20/2002 5:00,9/20/2002,38,9,Friday,Moderate,Low
8431,67,Moderate,PM2.5,1,Ragweed,Slight,9/19/2002 5:00,9/19/2002,38,9,Thursday,Moderate,Low
8432,91,Moderate,PM2.5,1,Ragweed,Slight,9/18/2002 5:00,9/18/2002,38,9,Wednesday,Moderate,Low
8433,87,Moderate,PM2.5,5,Ragweed,Slight,9/17/2002 5:00,9/17/2002,38,9,Tuesday,Moderate,Low
8434,32,Good,PM2.5,3,Ragweed,Slight,9/16/2002 5:00,9/16/2002,38,9,Monday,Good,Low
8437,47,Good,Ozone 8-hr,19,Ragweed,Heavy,9/13/2002 5:00,9/13/2002,37,9,Friday,Good,High
8438,120,Unhealthy for Sensitive Groups,PM2.5,7,Ragweed,Moderate,9/12/2002 5:00,9/12/2002,37,9,Thursday,Unhealthy (Sensitive),Moderate
8439,119,Unhealthy for Sensitive Groups,PM2.5,7,Ragweed,Moderate,9/11/2002 5:00,9/11/2002,37,9,Wednesday,Unhealthy (Sensitive),Moderate
8440,104,Unhealthy for Sensitive Groups,PM2.5,3,Ragweed,Slight,9/10/2002 5:00,9/10/2002,37,9,Tuesday,Unhealthy (Sensitive),Low
8441,94,Moderate,PM2.5,3,Ragweed,Slight,9/9/2002 5:00,9/9/2002,37,9,Monday,Moderate,Low
8444,76,Moderate,PM2.5,37,Ragweed,Extremely Heavy,9/6/2002 5:00,9/6/2002,36,9,Friday,Moderate,Very High
8445,83,Moderate,PM2.5,13,Ragweed,Moderate,9/5/2002 5:00,9/5/2002,36,9,Thursday,Moderate,Moderate
8446,71,Moderate,PM2.5,6,Ragweed,Moderate,9/4/2002 5:00,9/4/2002,36,9,Wednesday,Moderate,Moderate
8447,59,Moderate,PM2.5,3,Ragweed,Slight,9/3/2002 5:00,9/3/2002,36,9,Tuesday,Moderate,Low
8451,77,Moderate,PM2.5,5,Ragweed,Slight,8/30/2002 5:00,8/30/2002,35,8,Friday,Moderate,Low
8452,70,Moderate,PM2.5,3,Ragweed,Slight,8/29/2002 5:00,8/29/2002,35,8,Thursday,Moderate,Low
8453,75,Moderate,PM2.5,5,Ragweed,Slight,8/28/2002 5:00,8/28/2002,35,8,Wednesday,Moderate,Low
8454,54,Moderate,PM2.5,3,Unknown, Grass,8/27/2002 5:00,8/27/2002,35,8,Tuesday,Moderate,Low
8455,54,Moderate,PM2.5,3,Grass, Ragweed,8/26/2002 5:00,8/26/2002,35,8,Monday,Moderate,Low
8456,54,Moderate,PM2.5,3,Unknown, Grass,8/26/2002 5:00,8/26/2002,35,8,Monday,Moderate,Low
8459,90,Moderate,PM2.5,3,Grass, Ragweed,8/23/2002 5:00,8/23/2002,34,8,Friday,Moderate,Low
8460,82,Moderate,PM2.5,2,Grass, Ragweed,8/22/2002 5:00,8/22/2002,34,8,Thursday,Moderate,Low
8461,60,Moderate,PM2.5,3,Grass, Ragweed,8/21/2002 5:00,8/21/2002,34,8,Wednesday,Moderate,Low
8462,60,Moderate,PM2.5,5,Ragweed,Slight,8/20/2002 5:00,8/20/2002,34,8,Tuesday,Moderate,Low
8463,33,Good,PM2.5,2,Grass,Slight,8/19/2002 5:00,8/19/2002,34,8,Monday,Good,Low
8467,36,Good,PM2.5,1,Grass,Slight,8/16/2002 5:00,8/16/2002,33,8,Friday,Good,Low
8468,51,Moderate,PM2.5,1,Grass,Slight,8/15/2002 5:00,8/15/2002,33,8,Thursday,Moderate,Low
8469,76,Moderate,PM2.5,4,Grass,Slight,8/14/2002 5:00,8/14/2002,33,8,Wednesday,Moderate,Low
8470,98,Moderate,PM2.5,3,Grass,Slight,8/13/2002 5:00,8/13/2002,33,8,Tuesday,Moderate,Low
8471,95,Moderate,PM2.5,3,Grass,Slight,8/12/2002 5:00,8/12/2002,33,8,Monday,Moderate,Low
8474,72,Moderate,Ozone 8-hr,1,Grass,Slight,8/9/2002 5:00,8/9/2002,32,8,Friday,Moderate,Low
8477,46,Good,PM2.5,4,Grass,Slight,8/8/2002 5:00,8/8/2002,32,8,Thursday,Good,Low
8478,99,Moderate,PM2.5,9,Grass,Moderate,8/7/2002 5:00,8/7/2002,32,8,Wednesday,Moderate,Moderate
8479,114,Unhealthy for Sensitive Groups,PM2.5,2,Grass,Slight,8/6/2002 5:00,8/6/2002,32,8,Tuesday,Unhealthy (Sensitive),Low
8480,111,Unhealthy for Sensitive Groups,PM2.5,2,Grass,Slight,8/5/2002 5:00,8/5/2002,32,8,Monday,Unhealthy (Sensitive),Low
8484,88,Moderate,PM2.5,4,Unknown,Slight,8/2/2002 5:00,8/2/2002,31,8,Friday,Moderate,Low
8485,53,Moderate,PM2.5,3,Grass,Slight,8/1/2002 5:00,8/1/2002,31,8,Thursday,Moderate,Low
8486,34,Good,PM2.5,2,Grass,Slight,7/31/2002 5:00,7/31/2002,31,7,Wednesday,Good,Low
8487,35,Good,PM2.5,4,Grass,Slight,7/30/2002 5:00,7/30/2002,31,7,Tuesday,Good,Low
8488,44,Good,PM2.5,2,Grass,Slight,7/29/2002 5:00,7/29/2002,31,7,Monday,Good,Low
8491,60,Moderate,PM2.5,3,Grass,Slight,7/26/2002 5:00,7/26/2002,30,7,Friday,Moderate,Low
8492,54,Moderate,PM2.5,3,Grass,Slight,7/25/2002 5:00,7/25/2002,30,7,Thursday,Moderate,Low
8493,63,Moderate,PM2.5,3,Grass,Slight,7/24/2002 5:00,7/24/2002,30,7,Wednesday,Moderate,Low
8494,77,Moderate,PM2.5,4,Grass,Slight,7/23/2002 5:00,7/23/2002,30,7,Tuesday,Moderate,Low
8495,75,Moderate,PM2.5,1,Grass,Slight,7/22/2002 5:00,7/22/2002,30,7,Monday,Moderate,Low
8498,35,Good,PM2.5,3,Grass,Slight,7/19/2002 5:00,7/19/2002,29,7,Friday,Good,Low
8499,64,Moderate,PM2.5,3,Grass,Slight,7/18/2002 5:00,7/18/2002,29,7,Thursday,Moderate,Low
8500,85,Moderate,PM2.5,2,Grass,Slight,7/17/2002 5:00,7/17/2002,29,7,Wednesday,Moderate,Low
8501,81,Moderate,PM2.5,1,Grass,Slight,7/16/2002 5:00,7/16/2002,29,7,Tuesday,Moderate,Low
8502,32,Good,PM2.5,1,Grass,Slight,7/15/2002 5:00,7/15/2002,29,7,Monday,Good,Low
8506,85,Moderate,PM2.5,2,Grass,Slight,7/11/2002 5:00,7/11/2002,28,7,Thursday,Moderate,Low
8507,79,Moderate,PM2.5,3,Grass,Slight,7/10/2002 5:00,7/10/2002,28,7,Wednesday,Moderate,Low
8508,82,Moderate,PM2.5,2,Grass,Slight,7/9/2002 5:00,7/9/2002,28,7,Tuesday,Moderate,Low
8509,72,Moderate,PM2.5,2,Unknown,Slight,7/8/2002 5:00,7/8/2002,28,7,Monday,Moderate,Low
8512,88,Moderate,PM2.5,2,Unknown,Slight,7/5/2002 5:00,7/5/2002,27,7,Friday,Moderate,Low
8514,95,Moderate,PM2.5,4,Grass,Slight,7/3/2002 5:00,7/3/2002,27,7,Wednesday,Moderate,Low
8515,92,Moderate,PM2.5,3,Grass,Slight,7/2/2002 5:00,7/2/2002,27,7,Tuesday,Moderate,Low
8516,69,Moderate,PM2.5,3,Grass,Slight,7/1/2002 5:00,7/1/2002,27,7,Monday,Moderate,Low
8519,43,Good,PM2.5,3,Grass,Slight,6/28/2002 5:00,6/28/2002,26,6,Friday,Good,Low
8520,69,Moderate,PM2.5,7,Grass,Moderate,6/27/2002 5:00,6/27/2002,26,6,Thursday,Moderate,Moderate
8521,35,Good,PM2.5,2,Grass,Slight,6/26/2002 5:00,6/26/2002,26,6,Wednesday,Good,Low
8522,35,Good,PM2.5,7,Unknown, Cedar,6/25/2002 5:00,6/25/2002,26,6,Tuesday,Good,Moderate
8523,62,Moderate,PM2.5,7,Grass,Moderate,6/24/2002 5:00,6/24/2002,26,6,Monday,Moderate,Moderate
8527,81,Moderate,PM2.5,5,Unknown, Cedar,6/21/2002 5:00,6/21/2002,25,6,Friday,Moderate,Low
8529,82,Moderate,PM2.5,15,Unknown, Cedar,6/20/2002 5:00,6/20/2002,25,6,Thursday,Moderate,Moderate
8530,65,Moderate,PM2.5,7,Unknown, Cedar,6/19/2002 5:00,6/19/2002,25,6,Wednesday,Moderate,Moderate
8531,60,Moderate,PM2.5,6,Unknown, Cedar,6/18/2002 5:00,6/18/2002,25,6,Tuesday,Moderate,Moderate
8532,101,Unhealthy for Sensitive Groups,Ozone 8-hr,15,Birch,Moderate,6/17/2002 5:00,6/17/2002,25,6,Monday,Unhealthy (Sensitive),Moderate
8533,45,Good,PM2.5,5,Grass, Oak,6/17/2002 5:00,6/17/2002,25,6,Monday,Good,Low
8534,40,Good,PM2.5,3,Unknown, Cedar,6/17/2002 5:00,6/17/2002,25,6,Monday,Good,Low
8536,1,Good,Ozone 8-hr,1,Birch,Slight,6/15/2002 5:00,6/15/2002,24,6,Saturday,Good,Low
8541,54,Moderate,PM2.5,1,Grass,Slight,6/14/2002 5:00,6/14/2002,24,6,Friday,Moderate,Low
8543,61,Moderate,PM2.5,7,Grass, Oak,6/13/2002 5:00,6/13/2002,24,6,Thursday,Moderate,Moderate
8544,65,Moderate,PM2.5,5,Grass, Pine,6/12/2002 5:00,6/12/2002,24,6,Wednesday,Moderate,Low
8545,87,Moderate,Ozone 8-hr,7,Grass, Pine,6/11/2002 5:00,6/11/2002,24,6,Tuesday,Moderate,Moderate
8546,78,Moderate,PM2.5,3,Grass,Slight,6/10/2002 5:00,6/10/2002,24,6,Monday,Moderate,Low
8549,54,Moderate,PM2.5,2,Grass,Slight,6/7/2002 5:00,6/7/2002,23,6,Friday,Moderate,Low
8550,66,Moderate,PM2.5,5,Grass, Pine,6/6/2002 5:00,6/6/2002,23,6,Thursday,Moderate,Low
8551,72,Moderate,PM2.5,7,Grass, Oak,6/5/2002 5:00,6/5/2002,23,6,Wednesday,Moderate,Moderate
8552,80,Moderate,PM2.5,9,Grass, Oak,6/4/2002 5:00,6/4/2002,23,6,Tuesday,Moderate,Moderate
8553,75,Moderate,PM2.5,6,Grass, Oak,6/3/2002 5:00,6/3/2002,23,6,Monday,Moderate,Moderate
8556,55,Moderate,PM2.5,5,Grass, Pine,5/31/2002 5:00,5/31/2002,22,5,Friday,Moderate,Low
8557,58,Moderate,PM2.5,6,Grass, Pine,5/30/2002 5:00,5/30/2002,22,5,Thursday,Moderate,Moderate
8558,64,Moderate,PM2.5,9,Grass, Pine,5/29/2002 5:00,5/29/2002,22,5,Wednesday,Moderate,Moderate
8559,57,Moderate,PM2.5,3,Grass, Pine,5/28/2002 5:00,5/28/2002,22,5,Tuesday,Moderate,Low
8563,68,Moderate,PM2.5,11,Grass, Oak,5/24/2002 5:00,5/24/2002,21,5,Friday,Moderate,Moderate
8564,58,Moderate,PM2.5,25,Grass, Oak,5/23/2002 5:00,5/23/2002,21,5,Thursday,Moderate,High
8565,38,Good,PM2.5,9,Grass, Oak,5/22/2002 5:00,5/22/2002,21,5,Wednesday,Good,Moderate
8566,35,Good,PM2.5,9,Grass, Oak,5/21/2002 5:00,5/21/2002,21,5,Tuesday,Good,Moderate
8567,36,Good,PM2.5,6,Grass, Oak,5/20/2002 5:00,5/20/2002,21,5,Monday,Good,Moderate
8570,60,Moderate,PM2.5,20,Grass, Oak,5/17/2002 5:00,5/17/2002,20,5,Friday,Moderate,High
8571,41,Good,Ozone 8-hr,25,Grass, Oak,5/16/2002 5:00,5/16/2002,20,5,Thursday,Good,High
8572,34,Good,PM2.5,13,Grass, Oak,5/15/2002 5:00,5/15/2002,20,5,Wednesday,Good,Moderate
8573,46,Good,PM2.5,3,Oak, Pine,5/14/2002 5:00,5/14/2002,20,5,Tuesday,Good,Low
8574,81,Moderate,PM2.5,6,Grass, Oak,5/13/2002 5:00,5/13/2002,20,5,Monday,Moderate,Moderate
8577,44,Good,PM2.5,9,Grass, Oak,5/10/2002 5:00,5/10/2002,19,5,Friday,Good,Moderate
8578,46,Good,PM2.5,45,Grass, Oak,5/9/2002 5:00,5/9/2002,19,5,Thursday,Good,Very High
8579,91,Moderate,PM2.5,11,Grass, Oak,5/8/2002 5:00,5/8/2002,19,5,Wednesday,Moderate,Moderate
8580,84,Moderate,PM2.5,19,Grass, Oak,5/7/2002 5:00,5/7/2002,19,5,Tuesday,Moderate,High
8581,38,Good,Ozone 8-hr,8,Grass, Oak,5/6/2002 5:00,5/6/2002,19,5,Monday,Good,Moderate
8584,68,Moderate,PM2.5,8,Elm, Grass,5/3/2002 5:00,5/3/2002,18,5,Friday,Moderate,Moderate
8585,66,Moderate,PM2.5,41,Grass, Pine,5/2/2002 5:00,5/2/2002,18,5,Thursday,Moderate,Very High
8586,49,Good,PM2.5,7,Birch, Grass,5/1/2002 5:00,5/1/2002,18,5,Wednesday,Good,Moderate
8587,44,Good,PM2.5,7,Grass, Oak,4/30/2002 5:00,4/30/2002,18,4,Tuesday,Good,Moderate
8588,61,Moderate,PM2.5,7,Elm, Maple,4/29/2002 5:00,4/29/2002,18,4,Monday,Moderate,Moderate
8589,34,Good,PM2.5,28,Grass, Elm,4/26/2002 5:00,4/26/2002,17,4,Friday,Good,High
8590,48,Good,PM2.5,21,Elm, Maple,4/25/2002 5:00,4/25/2002,17,4,Thursday,Good,High
8591,41,Good,PM2.5,25,Elm, Maple,4/24/2002 5:00,4/24/2002,17,4,Wednesday,Good,High
8592,31,Good,Oz,51,Elm, Pine,4/23/2002 5:00,4/23/2002,17,4,Tuesday,Good,Very High
8593,35,Good,PM2.5,111,Elm, Pine,4/22/2002 5:00,4/22/2002,17,4,Monday,Good,Very High
8594,46,Good,PM2.5,209,Grass, Elm,4/19/2002 5:00,4/19/2002,16,4,Friday,Good,Very High
8595,53,Moderate,PM2.5,67,Elm, Pine,4/18/2002 5:00,4/18/2002,16,4,Thursday,Moderate,Very High
8596,50,Good,PM2.5,209,Elm, Pine,4/17/2002 5:00,4/17/2002,16,4,Wednesday,Good,Very High
8597,37,Good,PM2.5,183,Elm, Pine,4/16/2002 5:00,4/16/2002,16,4,Tuesday,Good,Very High
8598,39,Good,PM2.5,67,Elm, Pine,4/15/2002 5:00,4/15/2002,16,4,Monday,Good,Very High
8599,50,Good,PM2.5,17,Elm, Maple,4/12/2002 5:00,4/12/2002,15,4,Friday,Good,High
8600,39,Good,PM2.5,37,Elm, Maple,4/11/2002 5:00,4/11/2002,15,4,Thursday,Good,Very High
8601,36,Good,PM2.5,14,Elm, Maple,4/10/2002 5:00,4/10/2002,15,4,Wednesday,Good,Moderate
8602,61,Moderate,PM2.5,31,Elm, Maple,4/9/2002 5:00,4/9/2002,15,4,Tuesday,Moderate,Very High
8603,57,Moderate,PM2.5,16,Elm, Maple,4/8/2002 5:00,4/8/2002,15,4,Monday,Moderate,High
8604,30,Good,PM2.5,5,Elm, Pine,4/5/2002 6:00,4/5/2002,14,4,Friday,Good,Low
8605,36,Good,PM2.5,7,Elm, Pine,4/4/2002 6:00,4/4/2002,14,4,Thursday,Good,Moderate
8606,42,Good,PM2.5,33,Elm, Pine,4/3/2002 6:00,4/3/2002,14,4,Wednesday,Good,Very High
8607,35,Good,Oz,11,Elm, Pine,4/2/2002 6:00,4/2/2002,14,4,Tuesday,Good,Moderate
8608,25,Good,Carbon monoxide,6,Elm, Pine,4/1/2002 6:00,4/1/2002,14,4,Monday,Good,Moderate
8609,54,Moderate,PM2.5,19,Elm,Heavy,3/29/2002 6:00,3/29/2002,13,3,Friday,Moderate,High
8610,55,Moderate,PM2.5,2,Elm,Slight,3/28/2002 6:00,3/28/2002,13,3,Thursday,Moderate,Low
8611,15,Good,PM10,5,Cedar, Elm,3/27/2002 6:00,3/27/2002,13,3,Wednesday,Good,Low
8612,61,Moderate,PM2.5,21,Pine, Elm,3/26/2002 6:00,3/26/2002,13,3,Tuesday,Moderate,High
8613,42,Good,PM2.5,8,Pine, Elm,3/25/2002 6:00,3/25/2002,13,3,Monday,Good,Moderate
8614,55,Good,PM2.5,1,Elm,Slight,3/22/2002 6:00,3/22/2002,12,3,Friday,Moderate,Low
8615,42,Good,PM2.5,2,Elm,Slight,3/21/2002 6:00,3/21/2002,12,3,Thursday,Good,Low
8616,43,Good,PM2.5,17,Elm,Heavy,3/20/2002 6:00,3/20/2002,12,3,Wednesday,Good,High
8617,39,Good,PM2.5,1,Elm,Slight,3/19/2002 6:00,3/19/2002,12,3,Tuesday,Good,Low
8618,26,Good,PM2.5,1,Elm,Slight,3/18/2002 6:00,3/18/2002,12,3,Monday,Good,Low
8619,58,Moderate,PM2.5,11,Elm,Moderate,3/15/2002 6:00,3/15/2002,11,3,Friday,Moderate,Moderate
8620,61,Moderate,PM2.5,6,Elm,Moderate,3/14/2002 6:00,3/14/2002,11,3,Thursday,Moderate,Moderate
8621,41,Good,PM2.5,1,Elm,Slight,3/13/2002 6:00,3/13/2002,11,3,Wednesday,Good,Low
8622,27,Good,PM2.5,3,Elm,Slight,3/12/2002 6:00,3/12/2002,11,3,Tuesday,Good,Low
8623,34,Good,Oz,1,Elm,Slight,3/11/2002 6:00,3/11/2002,11,3,Monday,Good,Low
8624,60,Moderate,PM2.5,25,Elm,Heavy,3/8/2002 6:00,3/8/2002,10,3,Friday,Moderate,High
8625,39,Good,PM2.5,17,Elm,Heavy,3/7/2002 6:00,3/7/2002,10,3,Thursday,Good,High
8626,32,Good,PM2.5,4,Elm,Slight,3/6/2002 6:00,3/6/2002,10,3,Wednesday,Good,Low
8627,21,Good,PM2.5,2,Elm,Slight,3/5/2002 6:00,3/5/2002,10,3,Tuesday,Good,Low
8628,20,Good,PM2.5,2,Elm,Slight,3/4/2002 6:00,3/4/2002,10,3,Monday,Good,Low
8629,27,Good,PM2.5,2,Elm,Slight,3/1/2002 6:00,3/1/2002,9,3,Friday,Good,Low
8630,27,Good,PM2.5,0,Unknown,Unknown,2/28/2002 6:00,2/28/2002,9,2,Thursday,Good,Low
8631,33,Good,PM2.5,0,Unknown,Unknown,2/27/2002 6:00,2/27/2002,9,2,Wednesday,Good,Low
8632,46,Good,PM2.5,0,Unknown,Unknown,2/26/2002 6:00,2/26/2002,9,2,Tuesday,Good,Low
8633,42,Good,PM2.5,0,Unknown,Unknown,2/25/2002 6:00,2/25/2002,9,2,Monday,Good,Low
8634,22,Good,PM2.5,0,Unknown,Unknown,2/22/2002 6:00,2/22/2002,8,2,Friday,Good,Low
8635,43,Good,PM2.5,0,Unknown,Unknown,2/21/2002 6:00,2/21/2002,8,2,Thursday,Good,Low
8636,45,Good,PM2.5,0,Unknown,Unknown,2/20/2002 6:00,2/20/2002,8,2,Wednesday,Good,Low
8637,29,Good,PM2.5,0,Unknown,Unknown,2/19/2002 6:00,2/19/2002,8,2,Tuesday,Good,Low
8638,42,Good,Carbon monoxide,0,Unknown,Unknown,2/15/2002 6:00,2/15/2002,7,2,Friday,Good,Low
8639,28,Good,PM2.5,0,Unknown,Unknown,2/14/2002 6:00,2/14/2002,7,2,Thursday,Good,Low
8640,34,Good,PM2.5,0,Unknown,Unknown,2/13/2002 6:00,2/13/2002,7,2,Wednesday,Good,Low
8641,45,Good,Carbon monoxide,0,Unknown,Unknown,2/12/2002 6:00,2/12/2002,7,2,Tuesday,Good,Low
8642,31,Good,PM2.5,0,Unknown,Unknown,2/11/2002 6:00,2/11/2002,7,2,Monday,Good,Low
8643,63,Moderate,Carbon monoxide,0,Unknown,Unknown,2/8/2002 6:00,2/8/2002,6,2,Friday,Moderate,Low
8644,28,Good,PM2.5,0,Unknown,Unknown,2/7/2002 6:00,2/7/2002,6,2,Thursday,Good,Low
8645,17,Good,PM2.5,0,Unknown,Unknown,2/6/2002 6:00,2/6/2002,6,2,Wednesday,Good,Low
8646,20,Good,PM2.5,0,Unknown,Unknown,2/5/2002 6:00,2/5/2002,6,2,Tuesday,Good,Low
8647,32,Good,PM2.5,0,Unknown,Unknown,2/4/2002 6:00,2/4/2002,6,2,Monday,Good,Low
8648,44,Good,PM2.5,0,Unknown,Unknown,2/1/2002 6:00,2/1/2002,5,2,Friday,Good,Low
8649,45,Good,PM2.5,0,Unknown,Unknown,1/31/2002 6:00,1/31/2002,5,1,Thursday,Good,Low
8650,41,Good,PM2.5,0,Unknown,Unknown,1/30/2002 6:00,1/30/2002,5,1,Wednesday,Good,Low
8651,45,Good,PM2.5,0,Unknown,Unknown,1/29/2002 6:00,1/29/2002,5,1,Tuesday,Good,Low
8652,51,Moderate,PM2.5,0,Unknown,Unknown,1/28/2002 6:00,1/28/2002,5,1,Monday,Moderate,Low
8653,30,Good,PM2.5,0,Unknown,Unknown,1/25/2002 6:00,1/25/2002,4,1,Friday,Good,Low
8654,26,Good,Carbon monoxide,0,Unknown,Unknown,1/24/2002 6:00,1/24/2002,4,1,Thursday,Good,Low
8655,40,Good,Carbon monoxide,0,Unknown,Unknown,1/23/2002 6:00,1/23/2002,4,1,Wednesday,Good,Low
8656,57,Moderate,Carbon monoxide,0,Unknown,Unknown,1/22/2002 6:00,1/22/2002,4,1,Tuesday,Moderate,Low
8657,34,Good,PM2.5,0,Unknown,Unknown,1/18/2002 6:00,1/18/2002,3,1,Friday,Good,Low
8658,39,Good,PM2.5,0,Unknown,Unknown,1/17/2002 6:00,1/17/2002,3,1,Thursday,Good,Low
8659,47,Good,Carbon monoxide,0,Unknown,Unknown,1/16/2002 6:00,1/16/2002,3,1,Wednesday,Good,Low
8660,29,Good,Carbon monoxide,0,Unknown,Unknown,1/15/2002 6:00,1/15/2002,3,1,Tuesday,Good,Low
8661,24,Good,PM2.5,0,Unknown,Unknown,1/14/2002 6:00,1/14/2002,3,1,Monday,Good,Low
8662,40,Good,PM2.5,0,Unknown,Unknown,1/11/2002 6:00,1/11/2002,2,1,Friday,Good,Low
8663,35,Good,PM2.5,0,Unknown,Unknown,1/10/2002 6:00,1/10/2002,2,1,Thursday,Good,Low
8664,30,Good,PM2.5,0,Unknown,Unknown,1/9/2002 6:00,1/9/2002,2,1,Wednesday,Good,Low
8665,35,Good,PM2.5,0,Unknown,Unknown,1/8/2002 6:00,1/8/2002,2,1,Tuesday,Good,Low
8666,45,Good,PM2.5,0,Unknown,Unknown,1/7/2002 6:00,1/7/2002,2,1,Monday,Good,Low
8667,51,Good,PM2.5,0,Unknown,Unknown,1/4/2002 6:00,1/4/2002,1,1,Friday,Moderate,Low
8668,36,Good,PM2.5,0,Unknown,Unknown,1/3/2002 6:00,1/3/2002,1,1,Thursday,Good,Low
8669,36,Good,PM2.5,0,Unknown,Unknown,1/2/2002 6:00,1/2/2002,1,1,Wednesday,Good,Low
8670,25,Good,PM10,0,Unknown,Unknown,12/31/2001 6:00,12/31/2001,1,12,Monday,Good,Low
8671,52,Moderate,Carbon monoxide,0,Unknown,Unknown,12/28/2001 6:00,12/28/2001,52,12,Friday,Moderate,Low
8672,33,Good,PM2.5,0,Unknown,Unknown,12/27/2001 6:00,12/27/2001,52,12,Thursday,Good,Low
8673,35,Good,Carbon monoxide,0,Unknown,Unknown,12/26/2001 6:00,12/26/2001,52,12,Wednesday,Good,Low
8674,42,Good,Carbon monoxide,0,Unknown,Unknown,12/21/2001 6:00,12/21/2001,51,12,Friday,Good,Low
8675,40,Good,PM2.5,0,Unknown,Unknown,12/20/2001 6:00,12/20/2001,51,12,Thursday,Good,Low
8676,55,Moderate,Carbon monoxide,0,Unknown,Unknown,12/19/2001 6:00,12/19/2001,51,12,Wednesday,Moderate,Low
8677,35,Good,PM2.5,0,Unknown,Unknown,12/18/2001 6:00,12/18/2001,51,12,Tuesday,Good,Low
8678,46,Good,PM2.5,0,Unknown,Unknown,12/17/2001 6:00,12/17/2001,51,12,Monday,Good,Low
8679,33,Good,PM2.5,0,Unknown,Unknown,12/14/2001 6:00,12/14/2001,50,12,Friday,Good,Low
8680,42,Good,PM2.5,0,Unknown,Unknown,12/13/2001 6:00,12/13/2001,50,12,Thursday,Good,Low
8681,56,Moderate,PM2.5,0,Unknown,Unknown,12/12/2001 6:00,12/12/2001,50,12,Wednesday,Moderate,Low
8682,55,Moderate,PM2.5,0,Unknown,Unknown,12/11/2001 6:00,12/11/2001,50,12,Tuesday,Moderate,Low
